data,submercado,GWhDia,GWhAcMes,GWhAcAno,MWhDia,MWhAcMes,MWhAcAno 
2009-05-02,NE,160,315,21.714,,,
2009-05-02,N,83,164,10.375,,,
2009-05-02,SIN,1.039,2.070,147.684,,,
2009-05-03,SE/CO,583,1.841,90.643,,,
2009-05-03,S,151,484,25.687,,,
2009-05-03,NE,150,465,21.863,,,
2009-05-03,N,79,243,10.454,,,
2009-05-03,SIN,963,3.033,148.648,,,
2009-05-04,SE/CO,717,2.557,91.360,,,
2009-05-04,S,207,691,25.895,,,
2009-05-04,NE,171,636,22.034,,,
2009-05-04,N,87,330,10.541,,,
2009-05-04,SIN,1.182,4.214,149.829,,,
2009-05-05,SE/CO,747,3.304,92.106,,,
2009-05-05,S,217,909,26.112,,,
2009-05-05,NE,178,813,22.212,,,
2009-05-05,N,87,417,10.628,,,
2009-05-05,SIN,1.229,5.444,151.058,,,
2009-05-06,SE/CO,758,4.062,92.864,,,
2009-05-06,S,216,1.125,26.328,,,
2009-05-06,NE,180,993,22.391,,,
2009-05-06,N,86,503,10.714,,,
2009-05-06,SIN,1.239,6.683,152.298,,,
2009-05-07,SE/CO,756,4.818,93.620,,,
2009-05-07,S,215,1.340,26.543,,,
2009-05-07,NE,182,1.175,22.573,,,
2009-05-07,N,86,589,10.800,,,
2009-05-07,SIN,1.239,7.922,153.537,,,
2009-05-08,SE/CO,754,5.572,94.374,,,
2009-05-08,S,217,1.557,26.760,,,
2009-05-08,NE,182,1.357,22.755,,,
2009-05-08,N,85,674,10.885,,,
2009-05-08,SIN,1.237,9.159,154.774,,,
2009-05-09,SE/CO,696,6.268,95.070,,,
2009-05-09,S,189,1.746,26.949,,,
2009-05-09,NE,171,1.528,22.926,,,
2009-05-09,N,83,757,10.968,,,
2009-05-09,SIN,1.139,10.299,155.913,,,
2009-05-10,SE/CO,610,6.879,95.681,,,
2009-05-10,S,155,1.900,27.104,,,
2009-05-10,NE,154,1.682,23.080,,,
2009-05-10,N,81,839,11.050,,,
2009-05-10,SIN,1.001,11.299,156.914,,,
2009-05-11,SE/CO,748,7.626,96.428,,,
2009-05-11,S,214,2.114,27.317,,,
2009-05-11,NE,171,1.854,23.252,,,
2009-05-11,N,86,924,11.135,,,
2009-05-11,SIN,1.218,12.518,158.132,,,
2009-05-12,SE/CO,773,8.399,97.202,,,
2009-05-12,S,223,2.337,27.540,,,
2009-05-12,NE,179,2.032,23.431,,,
2009-05-12,N,85,1.009,11.220,,,
2009-05-12,SIN,1.260,13.778,159.392,,,
2009-05-13,SE/CO,778,9.177,97.979,,,
2009-05-13,S,221,2.558,27.761,,,
2009-05-13,NE,181,2.213,23.611,,,
2009-05-13,N,86,1.095,11.306,,,
2009-05-13,SIN,1.265,15.043,160.657,,,
2009-05-14,SE/CO,780,9.962,98.764,,,
2009-05-14,S,216,2.773,27.977,,,
2009-05-14,NE,181,2.394,23.792,,,
2009-05-14,N,87,1.182,11.393,,,
2009-05-14,SIN,1.263,16.312,161.926,,,
2009-05-15,SE/CO,775,10.738,99.540,,,
2009-05-15,S,203,2.977,28.180,,,
2009-05-15,NE,182,2.576,23.974,,,
2009-05-15,N,88,1.270,11.481,,,
2009-05-15,SIN,1.248,17.560,163.175,,,
2009-05-16,SE/CO,703,11.440,100.243,,,
2009-05-16,S,177,3.153,28.357,,,
2009-05-16,NE,173,2.749,24.147,,,
2009-05-16,N,83,1.353,11.564,,,
2009-05-16,SIN,1.136,18.695,164.310,,,
2009-05-17,SE/CO,588,12.029,100.831,,,
2009-05-17,S,147,3.300,28.503,,,
2009-05-17,NE,157,2.906,24.304,,,
2009-05-17,N,78,1.431,11.642,,,
2009-05-17,SIN,970,19.665,165.280,,,
2009-05-18,SE/CO,721,12.750,101.552,,,
2009-05-18,S,201,3.501,28.704,,,
2009-05-18,NE,174,3.080,24.478,,,
2009-05-18,N,86,1.517,11.728,,,
2009-05-18,SIN,1.182,20.848,166.463,,,
2009-05-19,SE/CO,746,13.495,102.298,,,
2009-05-19,S,212,3.713,28.916,,,
2009-05-19,NE,177,3.257,24.656,,,
2009-05-19,N,85,1.602,11.813,,,
2009-05-19,SIN,1.220,22.068,167.682,,,
2009-05-20,SE/CO,748,14.243,103.046,,,
2009-05-20,S,214,3.927,29.130,,,
2009-05-20,NE,179,3.437,24.835,,,
2009-05-20,N,85,1.687,11.898,,,
2009-05-20,SIN,1.226,23.294,168.909,,,
2009-05-21,SE/CO,746,14.990,103.792,,,
2009-05-21,S,214,4.140,29.343,,,
2009-05-21,NE,177,3.613,25.012,,,
2009-05-21,N,86,1.774,11.985,,,
2009-05-21,SIN,1.223,24.517,170.132,,,
2009-05-22,SE/CO,745,15.735,104.538,,,
2009-05-22,S,214,4.354,29.557,,,
2009-05-22,NE,176,3.789,25.188,,,
2009-05-22,N,86,1.860,12.071,,,
2009-05-22,SIN,1.221,25.739,171.354,,,
2009-05-23,SE/CO,683,16.419,105.221,,,
2009-05-23,S,187,4.540,29.744,,,
2009-05-23,NE,166,3.955,25.354,,,
2009-05-23,N,84,1.945,12.156,,,
2009-05-23,SIN,1.120,26.859,172.474,,,
2009-05-24,SE/CO,608,17.026,105.828,,,
2009-05-24,S,155,4.696,29.899,,,
2009-05-24,NE,152,4.107,25.506,,,
2009-05-24,N,82,2.027,12.238,,,
2009-05-24,SIN,997,27.856,173.471,,,
2009-05-25,SE/CO,744,17.770,106.572,,,
2009-05-25,S,207,4.903,30.106,,,
2009-05-25,NE,173,4.281,25.679,,,
2009-05-25,N,87,2.114,12.325,,,
2009-05-25,SIN,1.211,29.067,174.682,,,
2009-05-26,SE/CO,772,18.542,107.344,,,
2009-05-26,S,211,5.114,30.317,,,
2009-05-26,NE,176,4.457,25.855,,,
2009-05-26,N,87,2.201,12.412,,,
2009-05-26,SIN,1.246,30.313,175.928,,,
2009-05-27,SE/CO,782,19.323,108.126,,,
2009-05-27,S,215,5.328,30.532,,,
2009-05-27,NE,176,4.633,26.031,,,
2009-05-27,N,88,2.289,12.500,,,
2009-05-27,SIN,1.260,31.573,177.188,,,
2009-05-28,SE/CO,779,20.103,108.905,,,
2009-05-28,S,213,5.541,30.744,,,
2009-05-28,NE,178,4.811,26.209,,,
2009-05-28,N,89,2.378,12.588,,,
2009-05-28,SIN,1.258,32.832,178.447,,,
2009-05-29,SE/CO,760,20.863,109.665,,,
2009-05-29,S,213,5.754,30.957,,,
2009-05-29,NE,177,4.988,26.386,,,
2009-05-29,N,89,2.467,12.678,,,
2009-05-29,SIN,1.240,34.072,179.686,,,
2009-05-30,SE/CO,684,21.547,110.350,,,
2009-05-30,S,185,5.939,31.142,,,
2009-05-30,NE,169,5.157,26.555,,,
2009-05-30,N,86,2.553,12.764,,,
2009-05-30,SIN,1.125,35.196,180.811,,,
2009-05-31,SE/CO,606,22.154,110.956,,,
2009-05-31,S,150,6.089,31.292,,,
2009-05-31,NE,154,5.311,26.709,,,
2009-05-31,N,83,2.637,12.848,,,
2009-05-31,SIN,994,36.190,181.805,,,
2009-06-01,SE/CO,709,709,111.665,,,
2009-06-01,S,196,196,31.489,,,
2009-06-01,NE,174,174,26.883,,,
2009-06-01,N,89,89,12.937,,,
2009-06-01,SIN,1.169,1.169,182.974,,,
2009-06-02,SE/CO,713,1.423,112.379,,,
2009-06-02,S,206,402,31.694,,,
2009-06-02,NE,177,352,27.061,,,
2009-06-02,N,89,178,13.026,,,
2009-06-02,SIN,1.185,2.354,184.159,,,
2009-06-03,SE/CO,710,2.133,113.089,,,
2009-06-03,S,209,611,31.904,,,
2009-06-03,NE,176,527,27.236,,,
2009-06-03,N,89,267,13.115,,,
2009-06-03,SIN,1.184,3.538,185.344,,,
2009-06-04,SE/CO,716,2.848,113.804,,,
2009-06-04,S,211,822,32.114,,,
2009-06-04,NE,175,702,27.411,,,
2009-06-04,N,89,356,13.204,,,
2009-06-04,SIN,1.190,4.729,186.534,,,
2009-06-05,SE/CO,734,3.583,114.539,,,
2009-06-05,S,210,1.032,32.325,,,
2009-06-05,NE,176,878,27.587,,,
2009-06-05,N,89,445,13.293,,,
2009-06-05,SIN,1.210,5.938,187.743,,,
2009-06-06,SE/CO,685,4.267,115.223,,,
2009-06-06,S,185,1.217,32.510,,,
2009-06-06,NE,167,1.045,27.754,,,
2009-06-06,N,87,532,13.380,,,
2009-06-06,SIN,1.124,7.062,188.867,,,
2009-06-07,SE/CO,594,4.861,115.817,,,
2009-06-07,S,155,1.373,32.665,,,
2009-06-07,NE,152,1.197,27.906,,,
2009-06-07,N,83,615,13.463,,,
2009-06-07,SIN,984,8.046,189.851,,,
2009-06-08,SE/CO,716,5.577,116.533,,,
2009-06-08,S,207,1.579,32.872,,,
2009-06-08,NE,172,1.369,28.078,,,
2009-06-08,N,89,704,13.552,,,
2009-06-08,SIN,1.183,9.229,191.034,,,
2009-06-09,SE/CO,737,6.314,117.271,,,
2009-06-09,S,217,1.796,33.089,,,
2009-06-09,NE,176,1.545,28.254,,,
2009-06-09,N,90,794,13.641,,,
2009-06-09,SIN,1.220,10.450,192.255,,,
2009-06-10,SE/CO,746,7.061,118.017,,,
2009-06-10,S,216,2.012,33.305,,,
2009-06-10,NE,178,1.723,28.432,,,
2009-06-10,N,89,883,13.731,,,
2009-06-10,SIN,1.229,11.679,193.484,,,
2009-06-11,SE/CO,674,7.735,118.691,,,
2009-06-11,S,177,2.189,33.482,,,
2009-06-11,NE,164,1.887,28.596,,,
2009-06-11,N,85,968,13.816,,,
2009-06-11,SIN,1.101,12.780,194.585,,,
2009-06-12,SE/CO,686,8.421,119.377,,,
2009-06-12,S,198,2.387,33.679,,,
2009-06-12,NE,174,2.061,28.770,,,
2009-06-12,N,88,1.056,13.903,,,
2009-06-12,SIN,1.145,13.925,195.730,,,
2009-06-13,SE/CO,648,9.069,120.025,,,
2009-06-13,S,179,2.566,33.859,,,
2009-06-13,NE,166,2.226,28.936,,,
2009-06-13,N,87,1.142,13.990,,,
2009-06-13,SIN,1.080,15.004,196.809,,,
2009-06-14,SE/CO,567,9.636,120.592,,,
2009-06-14,S,152,2.718,34.011,,,
2009-06-14,NE,153,2.380,29.089,,,
2009-06-14,N,82,1.225,14.072,,,
2009-06-14,SIN,954,15.959,197.764,,,
2009-06-15,SE/CO,697,10.313,121.269,,,
2009-06-15,S,205,2.923,34.215,,,
2009-06-15,NE,174,2.554,29.263,,,
2009-06-15,N,87,1.312,14.159,,,
2009-06-15,SIN,1.163,17.102,198.906,,,
2009-06-16,SE/CO,725,11.041,121.997,,,
2009-06-16,S,217,3.139,34.431,,,
2009-06-16,NE,178,2.732,29.441,,,
2009-06-16,N,89,1.401,14.249,,,
2009-06-16,SIN,1.209,18.313,200.118,,,
2009-06-17,SE/CO,728,11.769,122.725,,,
2009-06-17,S,213,3.353,34.645,,,
2009-06-17,NE,179,2.910,29.620,,,
2009-06-17,N,90,1.491,14.339,,,
2009-06-17,SIN,1.210,19.524,201.328,,,
2009-06-18,SE/CO,731,12.500,123.457,,,
2009-06-18,S,211,3.564,34.856,,,
2009-06-18,NE,180,3.091,29.800,,,
2009-06-18,N,90,1.581,14.429,,,
2009-06-18,SIN,1.213,20.737,202.542,,,
2009-06-19,SE/CO,730,13.231,124.187,,,
2009-06-19,S,209,3.773,35.065,,,
2009-06-19,NE,180,3.271,29.980,,,
2009-06-19,N,89,1.670,14.518,,,
2009-06-19,SIN,1.208,21.945,203.750,,,
2009-06-20,SE/CO,673,13.904,124.860,,,
2009-06-20,S,185,3.958,35.250,,,
2009-06-20,NE,169,3.440,30.149,,,
2009-06-20,N,85,1.756,14.603,,,
2009-06-20,SIN,1.112,23.057,204.862,,,
2009-06-21,SE/CO,593,14.497,125.453,,,
2009-06-21,S,154,4.111,35.403,,,
2009-06-21,NE,154,3.594,30.303,,,
2009-06-21,N,81,1.837,14.685,,,
2009-06-21,SIN,982,24.039,205.844,,,
2009-06-22,SE/CO,714,15.211,126.168,,,
2009-06-22,S,207,4.318,35.610,,,
2009-06-22,NE,171,3.765,30.474,,,
2009-06-22,N,88,1.925,14.773,,,
2009-06-22,SIN,1.180,25.220,207.024,,,
2009-06-23,SE/CO,739,15.950,126.906,,,
2009-06-23,S,216,4.534,35.826,,,
2009-06-23,NE,169,3.934,30.643,,,
2009-06-23,N,88,2.013,14.861,,,
2009-06-23,SIN,1.212,26.432,208.236,,,
2009-06-24,SE/CO,742,16.692,127.648,,,
2009-06-24,S,215,4.749,36.041,,,
2009-06-24,NE,159,4.093,30.802,,,
2009-06-24,N,88,2.102,14.950,,,
2009-06-24,SIN,1.205,27.637,209.441,,,
2009-06-25,SE/CO,751,17.443,128.399,,,
2009-06-25,S,216,4.965,36.257,,,
2009-06-25,NE,175,4.269,30.978,,,
2009-06-25,N,87,2.189,15.037,,,
2009-06-25,SIN,1.229,28.866,210.671,,,
2009-06-26,SE/CO,749,18.192,129.148,,,
2009-06-26,S,215,5.181,36.473,,,
2009-06-26,NE,179,4.448,31.157,,,
2009-06-26,N,88,2.276,15.124,,,
2009-06-26,SIN,1.231,30.098,211.902,,,
2009-06-27,SE/CO,683,18.875,129.831,,,
2009-06-27,S,190,5.370,36.662,,,
2009-06-27,NE,170,4.618,31.328,,,
2009-06-27,N,85,2.361,15.209,,,
2009-06-27,SIN,1.128,31.225,213.030,,,
2009-06-28,SE/CO,597,19.472,130.428,,,
2009-06-28,S,156,5.527,36.819,,,
2009-06-28,NE,154,4.773,31.482,,,
2009-06-28,N,80,2.441,15.288,,,
2009-06-28,SIN,987,32.212,214.017,,,
2009-06-29,SE/CO,713,20.185,131.141,,,
2009-06-29,S,204,5.731,37.023,,,
2009-06-29,NE,170,4.943,31.652,,,
2009-06-29,N,87,2.527,15.375,,,
2009-06-29,SIN,1.174,33.386,215.191,,,
2009-06-30,SE/CO,737,20.923,131.879,,,
2009-06-30,S,212,5.943,37.235,,,
2009-06-30,NE,176,5.119,31.828,,,
2009-06-30,N,88,2.616,15.463,,,
2009-06-30,SIN,1.214,34.600,216.405,,,
2009-07-01,SE/CO,752,752,132.631,,,
2009-07-01,S,212,212,37.447,,,
2009-07-01,NE,175,175,32.003,,,
2009-07-01,N,87,87,15.550,,,
2009-07-01,SIN,1.226,1.226,217.631,,,
2009-07-02,SE/CO,757,1.509,133.388,,,
2009-07-02,S,214,426,37.661,,,
2009-07-02,NE,173,348,32.176,,,
2009-07-02,N,88,175,15.638,,,
2009-07-02,SIN,1.231,2.458,218.863,,,
2009-07-03,SE/CO,760,2.270,134.148,,,
2009-07-03,S,214,639,37.874,,,
2009-07-03,NE,177,525,32.353,,,
2009-07-03,N,88,263,15.726,,,
2009-07-03,SIN,1.239,3.696,220.101,,,
2009-07-04,SE/CO,690,2.960,134.839,,,
2009-07-04,S,186,825,38.060,,,
2009-07-04,NE,167,692,32.520,,,
2009-07-04,N,84,347,15.810,,,
2009-07-04,SIN,1.127,4.824,221.229,,,
2009-07-05,SE/CO,599,3.559,135.437,,,
2009-07-05,S,155,980,38.215,,,
2009-07-05,NE,152,844,32.672,,,
2009-07-05,N,83,430,15.893,,,
2009-07-05,SIN,988,5.812,222.217,,,
2009-07-06,SE/CO,726,4.285,136.164,,,
2009-07-06,S,208,1.187,38.422,,,
2009-07-06,NE,170,1.013,32.841,,,
2009-07-06,N,89,519,15.982,,,
2009-07-06,SIN,1.193,7.005,223.410,,,
2009-07-07,SE/CO,749,5.034,136.912,,,
2009-07-07,S,213,1.401,38.636,,,
2009-07-07,NE,172,1.185,33.013,,,
2009-07-07,N,91,610,16.073,,,
2009-07-07,SIN,1.225,8.229,224.634,,,
2009-07-08,SE/CO,752,5.786,137.665,,,
2009-07-08,S,212,1.613,38.847,,,
2009-07-08,NE,172,1.357,33.185,,,
2009-07-08,N,90,700,16.163,,,
2009-07-08,SIN,1.226,9.455,225.860,,,
2009-07-09,SE/CO,703,6.489,138.368,,,
2009-07-09,S,212,1.824,39.059,,,
2009-07-09,NE,171,1.528,33.356,,,
2009-07-09,N,89,788,16.252,,,
2009-07-09,SIN,1.174,10.630,227.035,,,
2009-07-10,SE/CO,737,7.227,139.106,,,
2009-07-10,S,209,2.034,39.269,,,
2009-07-10,NE,172,1.700,33.528,,,
2009-07-10,N,89,878,16.341,,,
2009-07-10,SIN,1.207,11.838,228.243,,,
2009-07-11,SE/CO,690,7.917,139.795,,,
2009-07-11,S,179,2.213,39.448,,,
2009-07-11,NE,168,1.868,33.696,,,
2009-07-11,N,87,964,16.428,,,
2009-07-11,SIN,1.124,12.962,229.367,,,
2009-07-12,SE/CO,603,8.519,140.398,,,
2009-07-12,S,143,2.356,39.591,,,
2009-07-12,NE,156,2.024,33.852,,,
2009-07-12,N,83,1.048,16.511,,,
2009-07-12,SIN,985,13.948,230.353,,,
2009-07-13,SE/CO,715,9.234,141.113,,,
2009-07-13,S,196,2.552,39.787,,,
2009-07-13,NE,177,2.201,34.030,,,
2009-07-13,N,90,1.137,16.601,,,
2009-07-13,SIN,1.177,15.125,231.530,,,
2009-07-14,SE/CO,735,9.969,141.847,,,
2009-07-14,S,205,2.757,39.992,,,
2009-07-14,NE,182,2.383,34.211,,,
2009-07-14,N,89,1.227,16.690,,,
2009-07-14,SIN,1.211,16.336,232.741,,,
2009-07-15,SE/CO,743,10.712,142.590,,,
2009-07-15,S,210,2.967,40.202,,,
2009-07-15,NE,182,2.565,34.393,,,
2009-07-15,N,88,1.315,16.778,,,
2009-07-15,SIN,1.223,17.559,233.964,,,
2009-07-16,SE/CO,750,11.462,143.341,,,
2009-07-16,S,211,3.178,40.413,,,
2009-07-16,NE,179,2.744,34.572,,,
2009-07-16,N,86,1.401,16.865,,,
2009-07-16,SIN,1.227,18.786,235.191,,,
2009-07-17,SE/CO,753,12.215,144.094,,,
2009-07-17,S,206,3.385,40.620,,,
2009-07-17,NE,179,2.923,34.751,,,
2009-07-17,N,86,1.487,16.951,,,
2009-07-17,SIN,1.224,20.010,236.415,,,
2009-07-18,SE/CO,693,12.908,144.786,,,
2009-07-18,S,178,3.563,40.798,,,
2009-07-18,NE,169,3.092,34.920,,,
2009-07-18,N,82,1.569,17.033,,,
2009-07-18,SIN,1.122,21.132,237.537,,,
2009-07-19,SE/CO,610,13.517,145.396,,,
2009-07-19,S,145,3.708,40.943,,,
2009-07-19,NE,156,3.248,35.076,,,
2009-07-19,N,80,1.649,17.113,,,
2009-07-19,SIN,991,22.123,238.528,,,
2009-07-20,SE/CO,718,14.235,146.114,,,
2009-07-20,S,194,3.902,41.137,,,
2009-07-20,NE,179,3.427,35.255,,,
2009-07-20,N,85,1.735,17.198,,,
2009-07-20,SIN,1.176,23.299,239.704,,,
2009-07-21,SE/CO,745,14.980,146.858,,,
2009-07-21,S,204,4.106,41.341,,,
2009-07-21,NE,183,3.609,35.438,,,
2009-07-21,N,85,1.820,17.283,,,
2009-07-21,SIN,1.217,24.515,240.920,,,
2009-07-22,SE/CO,761,15.741,147.619,,,
2009-07-22,S,204,4.310,41.545,,,
2009-07-22,NE,181,3.791,35.619,,,
2009-07-22,N,86,1.906,17.369,,,
2009-07-22,SIN,1.232,25.748,242.153,,,
2009-07-23,SE/CO,768,16.508,148.387,,,
2009-07-23,S,208,4.518,41.753,,,
2009-07-23,NE,180,3.971,35.799,,,
2009-07-23,N,87,1.993,17.456,,,
2009-07-23,SIN,1.242,26.990,243.395,,,
2009-07-24,SE/CO,762,17.270,149.149,,,
2009-07-24,S,205,4.723,41.958,,,
2009-07-24,NE,180,4.151,35.979,,,
2009-07-24,N,85,2.078,17.541,,,
2009-07-24,SIN,1.232,28.222,244.627,,,
2009-07-25,SE/CO,696,17.967,149.845,,,
2009-07-25,S,177,4.900,42.135,,,
2009-07-25,NE,171,4.322,36.150,,,
2009-07-25,N,83,2.161,17.624,,,
2009-07-25,SIN,1.127,29.350,245.755,,,
2009-07-26,SE/CO,622,18.589,150.468,,,
2009-07-26,S,149,5.050,42.284,,,
2009-07-26,NE,155,4.477,36.305,,,
2009-07-26,N,81,2.241,17.704,,,
2009-07-26,SIN,1.007,30.357,246.762,,,
2009-07-27,SE/CO,742,19.331,151.210,,,
2009-07-27,S,204,5.253,42.488,,,
2009-07-27,NE,176,4.653,36.481,,,
2009-07-27,N,86,2.327,17.791,,,
2009-07-27,SIN,1.208,31.565,247.970,,,
2009-07-28,SE/CO,765,20.096,151.975,,,
2009-07-28,S,213,5.466,42.701,,,
2009-07-28,NE,180,4.833,36.661,,,
2009-07-28,N,87,2.414,17.877,,,
2009-07-28,SIN,1.245,32.810,249.215,,,
2009-07-29,SE/CO,766,20.863,152.741,,,
2009-07-29,S,210,5.677,42.912,,,
2009-07-29,NE,181,5.014,36.842,,,
2009-07-29,N,88,2.502,17.965,,,
2009-07-29,SIN,1.245,34.055,250.460,,,
2009-07-30,SE/CO,763,21.625,153.504,,,
2009-07-30,S,210,5.887,43.122,,,
2009-07-30,NE,181,5.195,37.023,,,
2009-07-30,N,88,2.590,18.053,,,
2009-07-30,SIN,1.243,35.298,251.703,,,
2009-07-31,SE/CO,753,22.378,154.257,,,
2009-07-31,S,212,6.099,43.335,,,
2009-07-31,NE,182,5.377,37.205,,,
2009-07-31,N,87,2.677,18.141,,,
2009-07-31,SIN,1.234,36.532,252.937,,,
2009-08-01,SE/CO,696,696,154.953,,,
2009-08-01,S,182,182,43.516,,,
2009-08-01,NE,172,172,37.377,,,
2009-08-01,N,84,84,18.224,,,
2009-08-01,SIN,1.133,1.133,254.070,,,
2009-08-02,SE/CO,622,1.317,155.574,,,
2009-08-02,S,150,331,43.666,,,
2009-08-02,NE,155,327,37.532,,,
2009-08-02,N,80,164,18.305,,,
2009-08-02,SIN,1.007,2.140,255.077,,,
2009-08-03,SE/CO,746,2.064,156.321,,,
2009-08-03,S,197,528,43.863,,,
2009-08-03,NE,178,505,37.710,,,
2009-08-03,N,86,250,18.391,,,
2009-08-03,SIN,1.207,3.347,256.284,,,
2009-08-04,SE/CO,763,2.826,157.118,,,
2009-08-04,S,203,731,44.092,,,
2009-08-04,NE,182,687,37.898,,,
2009-08-04,N,86,336,18.480,,,
2009-08-04,SIN,1.233,4.580,257.588,,,
2009-08-05,SE/CO,768,3.594,157.813,,,
2009-08-05,S,206,938,44.263,,,
2009-08-05,NE,183,870,38.070,,,
2009-08-05,N,86,422,18.561,,,
2009-08-05,SIN,1.243,5.824,258.708,,,
2009-08-06,SE/CO,778,4.373,158.592,,,
2009-08-06,S,207,1.144,44.470,,,
2009-08-06,NE,183,1.053,38.253,,,
2009-08-06,N,86,508,18.648,,,
2009-08-06,SIN,1.254,7.078,259.963,,,
2009-08-07,SE/CO,784,5.157,159.377,,,
2009-08-07,S,208,1.352,44.678,,,
2009-08-07,NE,182,1.234,38.435,,,
2009-08-07,N,87,595,18.735,,,
2009-08-07,SIN,1.261,8.339,261.225,,,
2009-08-08,SE/CO,721,5.878,160.098,,,
2009-08-08,S,181,1.534,44.859,,,
2009-08-08,NE,172,1.406,38.607,,,
2009-08-08,N,84,680,18.819,,,
2009-08-08,SIN,1.159,9.498,262.383,,,
2009-08-09,SE/CO,632,6.510,160.729,,,
2009-08-09,S,149,1.683,45.008,,,
2009-08-09,NE,155,1.562,38.763,,,
2009-08-09,N,82,762,18.901,,,
2009-08-09,SIN,1.018,10.516,263.400,,,
2009-08-10,SE/CO,750,7.260,161.479,,,
2009-08-10,S,197,1.879,45.204,,,
2009-08-10,NE,177,1.739,38.940,,,
2009-08-10,N,87,849,18.988,,,
2009-08-10,SIN,1.211,11.727,264.611,,,
2009-08-11,SE/CO,760,8.019,162.239,,,
2009-08-11,S,205,2.084,45.409,,,
2009-08-11,NE,183,1.921,39.122,,,
2009-08-11,N,89,938,19.077,,,
2009-08-11,SIN,1.236,12.963,265.847,,,
2009-08-12,SE/CO,763,8.782,163.039,,,
2009-08-12,S,205,2.289,45.624,,,
2009-08-12,NE,182,2.103,39.308,,,
2009-08-12,N,89,1.027,19.167,,,
2009-08-12,SIN,1.238,14.201,267.139,,,
2009-08-13,SE/CO,764,9.546,163.803,,,
2009-08-13,S,206,2.496,45.830,,,
2009-08-13,NE,181,2.285,39.490,,,
2009-08-13,N,89,1.116,19.256,,,
2009-08-13,SIN,1.241,15.442,268.380,,,
2009-08-14,SE/CO,767,10.313,164.570,,,
2009-08-14,S,205,2.701,46.035,,,
2009-08-14,NE,180,2.465,39.670,,,
2009-08-14,N,88,1.203,19.344,,,
2009-08-14,SIN,1.240,16.682,269.620,,,
2009-08-15,SE/CO,710,11.023,165.280,,,
2009-08-15,S,178,2.879,46.213,,,
2009-08-15,NE,170,2.635,39.840,,,
2009-08-15,N,84,1.287,19.428,,,
2009-08-15,SIN,1.142,17.824,270.761,,,
2009-08-16,SE/CO,638,11.661,165.918,,,
2009-08-16,S,147,3.026,46.360,,,
2009-08-16,NE,152,2.788,39.993,,,
2009-08-16,N,80,1.368,19.508,,,
2009-08-16,SIN,1.018,18.842,271.779,,,
2009-08-17,SE/CO,772,12.433,166.690,,,
2009-08-17,S,201,3.227,46.561,,,
2009-08-17,NE,174,2.962,40.167,,,
2009-08-17,N,86,1.454,19.594,,,
2009-08-17,SIN,1.233,20.075,273.012,,,
2009-08-18,SE/CO,794,13.227,167.484,,,
2009-08-18,S,209,3.438,46.773,,,
2009-08-18,NE,181,3.142,40.347,,,
2009-08-18,N,87,1.541,19.682,,,
2009-08-18,SIN,1.271,21.348,274.286,,,
2009-08-19,SE/CO,799,14.026,168.283,,,
2009-08-19,S,208,3.646,46.981,,,
2009-08-19,NE,181,3.324,40.529,,,
2009-08-19,N,88,1.629,19.770,,,
2009-08-19,SIN,1.276,22.625,275.562,,,
2009-08-20,SE/CO,798,14.824,169.081,,,
2009-08-20,S,207,3.853,47.187,,,
2009-08-20,NE,184,3.508,40.713,,,
2009-08-20,N,88,1.718,19.858,,,
2009-08-20,SIN,1.278,23.902,276.840,,,
2009-08-21,SE/CO,780,15.604,169.860,,,
2009-08-21,S,202,4.055,47.380,,,
2009-08-21,NE,188,3.696,40.878,,,
2009-08-21,N,89,1.806,19.947,,,
2009-08-21,SIN,1.259,25.161,278.066,,,
2009-08-22,SE/CO,702,16.306,170.562,,,
2009-08-22,S,175,4.230,47.556,,,
2009-08-22,NE,178,3.874,41.056,,,
2009-08-22,N,86,1.892,20.033,,,
2009-08-22,SIN,1.141,26.302,279.207,,,
2009-08-23,SE/CO,619,16.924,171.181,,,
2009-08-23,S,148,4.378,47.703,,,
2009-08-23,NE,159,4.033,41.216,,,
2009-08-23,N,81,1.973,20.114,,,
2009-08-23,SIN,1.007,27.309,280.214,,,
2009-08-24,SE/CO,743,17.667,171.924,,,
2009-08-24,S,198,4.576,47.901,,,
2009-08-24,NE,182,4.215,41.397,,,
2009-08-24,N,86,2.060,20.200,,,
2009-08-24,SIN,1.208,28.518,281.422,,,
2009-08-25,SE/CO,767,18.434,172.691,,,
2009-08-25,S,206,4.782,48.107,,,
2009-08-25,NE,184,4.398,41.581,,,
2009-08-25,N,88,2.147,20.288,,,
2009-08-25,SIN,1.245,29.762,282.667,,,
2009-08-26,SE/CO,761,19.197,173.453,,,
2009-08-26,S,205,4.987,48.312,,,
2009-08-26,NE,184,4.582,41.765,,,
2009-08-26,N,88,2.236,20.377,,,
2009-08-26,SIN,1.239,31.002,283.907,,,
2009-08-27,SE/CO,761,19.958,174.214,,,
2009-08-27,S,208,5.195,48.520,,,
2009-08-27,NE,182,4.765,41.947,,,
2009-08-27,N,88,2.324,20.465,,,
2009-08-27,SIN,1.239,32.242,285.146,,,
2009-08-28,SE/CO,767,20.725,174.981,,,
2009-08-28,S,208,5.403,48.733,,,
2009-08-28,NE,185,4.950,42.132,,,
2009-08-28,N,88,2.412,20.553,,,
2009-08-28,SIN,1.247,33.489,286.399,,,
