tipo,data,submercado,GWhDia,GWhAcMes,GWhAcAno,MWhDia,MWhAcMes,MWhAcAno
Eolica,2017-08-10,Sul,"29,07","158,75","2.937,67","1.211,13","661,47","551,36"
Eolica,2017-08-10,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-10,Sistema Interligado Nacional,"132,72","1.231,19","19.207,08","5.530,13","5.129,96","3.604,93"
Eolica,2017-08-11,Norte,"3,67","27,86","46,46","152,74","105,54","8,68"
Eolica,2017-08-11,Nordeste,"116,96","1.165,20","16.343,58","4.873,35","4.413,65","3.053,73"
Eolica,2017-08-11,Sul,"34,81","193,56","2.972,47","1.450,22","733,17","555,39"
Eolica,2017-08-11,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-11,Sistema Interligado Nacional,"155,43","1.386,62","19.362,51","6.476,31","5.252,36","3.617,81"
Eolica,2017-08-12,Norte,"3,74","31,60","50,20","155,64","109,71","9,34"
Eolica,2017-08-12,Nordeste,"124,95","1.290,16","16.468,53","5.206,32","4.479,71","3.063,34"
Eolica,2017-08-12,Sul,"28,22","221,78","3.000,69","1.175,80","770,06","558,16"
Eolica,2017-08-12,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-12,Sistema Interligado Nacional,"156,91","1.543,53","19.519,42","6.537,76","5.359,48","3.630,84"
Eolica,2017-08-13,Norte,"2,94","34,54","53,14","122,54","110,70","9,84"
Eolica,2017-08-13,Nordeste,"111,53","1.401,68","16.580,05","4.646,89","4.492,57","3.070,38"
Eolica,2017-08-13,Sul,"25,07","246,85","3.025,76","1.044,61","791,17","560,33"
Eolica,2017-08-13,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-13,Sistema Interligado Nacional,"139,54","1.683,07","19.658,96","5.814,03","5.394,44","3.640,55"
Eolica,2017-08-14,Norte,"3,39","37,93","56,53","141,27","112,88","10,42"
Eolica,2017-08-14,Nordeste,"106,38","1.508,06","16.686,43","4.432,51","4.488,28","3.076,41"
Eolica,2017-08-14,Sul,"15,47","262,32","3.041,23","644,54","780,70","560,70"
Eolica,2017-08-14,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-14,Sistema Interligado Nacional,"125,24","1.808,31","19.784,20","5.218,32","5.381,86","3.647,53"
Eolica,2017-08-15,Norte,"3,93","41,86","60,46","163,67","116,27","11,10"
Eolica,2017-08-15,Nordeste,"114,47","1.622,54","16.800,91","4.769,75","4.507,04","3.083,87"
Eolica,2017-08-15,Sul,"5,81","268,12","3.047,04","242,05","744,79","559,30"
Eolica,2017-08-15,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-15,Sistema Interligado Nacional,"124,21","1.932,52","19.908,41","5.175,47","5.368,10","3.654,26"
Eolica,2017-08-16,Norte,"3,79","45,64","64,25","157,75","118,86","11,74"
Eolica,2017-08-16,Nordeste,"98,73","1.721,27","16.899,64","4.113,80","4.482,46","3.088,38"
Eolica,2017-08-16,Sul,"6,79","274,92","3.053,83","283,08","715,93","558,08"
Eolica,2017-08-16,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-16,Sistema Interligado Nacional,"109,31","2.041,83","20.017,72","4.554,63","5.317,26","3.658,21"
Eolica,2017-08-17,Norte,"2,64","48,29","66,89","110,14","118,35","12,17"
Eolica,2017-08-17,Nordeste,"98,12","1.819,39","16.997,75","4.088,42","4.459,29","3.092,75"
Eolica,2017-08-17,Sul,"5,39","280,40","3.059,32","224,77","687,25","556,64"
Eolica,2017-08-17,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-17,Sistema Interligado Nacional,"106,16","2.148,07","20.123,96","4.423,34","5.264,88","3.661,56"
Eolica,2017-08-18,Norte,"3,36","51,65","70,25","140,20","119,56","12,73"
Eolica,2017-08-18,Nordeste,"96,91","1.916,30","17.094,66","4.037,89","4.435,88","3.096,86"
Eolica,2017-08-18,Sul,"11,46","291,86","3.070,78","477,56","675,60","556,30"
Eolica,2017-08-18,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-18,Sistema Interligado Nacional,"111,74","2.259,81","20.235,69","4.655,65","5.231,04","3.665,89"
Eolica,2017-08-19,Norte,"4,20","55,85","74,45","174,86","122,47","13,43"
Eolica,2017-08-19,Nordeste,"109,95","2.026,25","17.204,61","4.581,27","4.443,53","3.103,28"
Eolica,2017-08-19,Sul,"17,07","308,92","3.087,84","711,07","677,46","556,97"
Eolica,2017-08-19,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-19,Sistema Interligado Nacional,"131,21","2.391,02","20.366,90","5.467,20","5.243,47","3.673,68"
Eolica,2017-08-20,Norte,"2,68","58,53","77,13","111,66","121,93","13,85"
Eolica,2017-08-20,Nordeste,"104,57","2.130,82","17.309,18","4.357,16","4.439,21","3.108,69"
Eolica,2017-08-20,Sul,"26,32","335,25","3.114,17","1.096,80","698,43","559,30"
Eolica,2017-08-20,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-20,Sistema Interligado Nacional,"133,57","2.524,59","20.500,48","5.565,62","5.259,57","3.681,84"
Eolica,2017-08-21,Norte,"2,58","61,11","79,71","107,45","121,24","14,25"
Eolica,2017-08-21,Nordeste,"112,34","2.243,16","17.421,52","4.680,69","4.450,71","3.115,44"
Eolica,2017-08-21,Sul,"6,53","341,78","3.120,70","272,13","678,13","558,06"
Eolica,2017-08-21,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-21,Sistema Interligado Nacional,"121,45","2.646,04","20.621,93","5.060,28","5.250,08","3.687,75"
Eolica,2017-08-22,Norte,"2,77","63,88","82,48","115,38","120,98","14,69"
Eolica,2017-08-22,Nordeste,"140,96","2.384,12","17.562,48","5.873,53","4.515,38","3.127,22"
Eolica,2017-08-22,Sul,"31,89","373,67","3.152,59","1.328,71","707,70","561,36"
Eolica,2017-08-22,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-22,Sistema Interligado Nacional,"175,62","2.821,66","20.797,55","7.317,62","5.344,06","3.703,27"
Eolica,2017-08-23,Norte,"1,77","65,64","84,25","73,74","118,92","14,94"
Eolica,2017-08-23,Nordeste,"131,83","2.515,96","17.694,32","5.493,09","4.557,89","3.137,29"
Eolica,2017-08-23,Sul,"30,34","404,01","3.182,93","1.264,25","731,90","564,35"
Eolica,2017-08-23,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-23,Sistema Interligado Nacional,"163,95","2.985,61","20.961,49","6.831,08","5.408,71","3.716,58"
Eolica,2017-08-24,Norte,"3,88","69,52","88,12","161,47","120,69","15,56"
Eolica,2017-08-24,Nordeste,"129,69","2.645,64","17.824,00","5.403,59","4.593,13","3.146,89"
Eolica,2017-08-24,Sul,"25,92","429,93","3.208,85","1.080,11","746,41","566,53"
Eolica,2017-08-24,Sudeste/Centro-Oeste,"0,00","0,00","0,00","0,00","0,00","0,00"
Eolica,2017-08-24,Sistema Interligado Nacional,"159,48","3.145,09","21.120,98","6.645,18","5.460,23","3.728,99"
